SMILES,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,CrippenLogP,CrippenMR,ECCEN,nHBd,nwHBd,nHBa,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_A,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,PetitjeanNumber,nRing,n3Ring,n4Ring,nTG12Ring,nRotB,LipinskiFailures,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,IC50_nM,pIC50
Oc1ccc(c(F)c1)c2cc(C#N)c3cc(O)ccc3c2,0.0,1.58269999999999,2.50493928999999,85.9857,39.8489299999999,16.0,18.0,31.0,21.0,10.0,17.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.271808300528815,-0.0731806776292559,-0.0305020293567953,-0.0373487354496574,0.0443286756532287,24.410962511401,24.4121509989707,35.658120064761,38.4060871094666,35.3472603221248,1353.05031969256,1618.10877501529,2315.61089804301,2384.47216501184,1962.13883494584,0.0,11.9973912459051,19.0001350188699,-0.361339431215938,0.166210916943977,4.68074971016455,10.4357814381545,23.0,33.0,24.0,14.0,4.0,8.0,0.0,1.0,19.0,12.7950699999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191638319043509,0.480730232948976,0.0,0.0,0.0,0.0689458557658021,0.113443730893454,1.58521805656105,0.0,0.300349190096869,0.0,0.58679868867176,0.0,0.0846943754745199,0.0,3.47651086149132,5.6970781463231,8.31795511859576,1.13654730656818,1.51766564648953,1.82641775962695,14.9827631841959,10.0797186981189,9.30133337286231,7.75451792001905,6.61446055597252,5.51979664183576,3.93382876771823,2.62227288986454,10.8384074130261,6.24057091155897,4.70519808453404,3.32201679215069,2.33197286510332,1.64195072034225,0.915898004130719,0.529222359575652,4.04339,79.7886,373.0,2.0,0.0,3.0,31.9606966238694,9.85237,0.46916,0.0,0.02821,0.516129032258064,669.04,1.0,4.0,4.0,3.0,2.0,2.0,0.0,15.8790170132325,6.62993572084481,3.34710743801652,2.0,20.0,0.0,2.89,1.98299999999999,0.0,0.0,0.0,0.0,9.7756044861551,24.8929558210437,0.0,9.26101850871934,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,0.945,0.946,2.445,2.644,11.589,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,241.099006689729,5.39231742277876,279.06955678,42.8806329044566,2.04193490021222,10.1187074295859,5.0687024818881,2.49718786419003,892.0,35.0,1.701,26.0,7.58502665202918
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)cc3F,0.0,1.4925,2.22755625,86.1135,39.739137,16.0,18.0,31.0,22.0,9.0,17.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.348263356822489,-0.0795453957946263,-0.0711211905583683,-0.0110810715609176,-0.009722774142783,26.9130066504436,25.9939361104958,38.8216902878113,43.6767405891273,38.5108305451751,1367.84946344099,1644.94621648311,2375.40665396783,2474.25323015121,2037.26364060574,0.0,11.997391244805,19.0006067623481,-0.360713433189415,0.166576919241295,4.40998061413496,10.4244067490895,24.0,33.0,24.0,14.0,5.0,8.0,0.0,1.0,19.0,12.9048629999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179152492855088,0.504105441016748,0.0,0.0,0.0,0.065722927882901,0.117047037401005,1.76794744275726,0.0,0.467015856763535,0.0,0.631367284417555,0.0,0.0987802797199952,0.0,4.1649658059599,6.18601692550041,9.68139512092121,1.22777602399743,1.58148952569985,1.94516461805895,15.853006672199,10.4904023006419,9.80908141693109,8.346489808664,6.76985383603685,5.93706704154066,4.01585451888576,2.77205329023691,11.1390216168457,6.34621981473025,4.82451480379797,3.40584766292179,2.35139592590338,1.67567206149296,0.924983672492038,0.539116764097424,4.18249,79.7466,392.0,2.0,0.0,4.0,42.7048562043682,10.13808,0.46082,0.0,0.03098,0.516129032258064,627.05,1.0,5.0,5.0,3.0,2.0,2.0,0.0,16.84375,6.85714285714285,3.44047080126754,2.0,20.0,0.0,2.78,2.00069999999999,0.0,0.0,0.0,0.0,7.74356961805273,24.5630388999809,0.0,11.5392968584561,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,0.918999999999999,0.909,2.453,2.526,11.516,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,247.166565540035,5.45943161863729,297.060134968,44.723188998038,2.03287222718354,12.6331673526613,5.05819279511738,2.49717102900996,1005.0,38.0,1.817,186.0,6.73048705578208
Oc1ccc2cc(cc(C#N)c2c1)c3c(F)cc(O)cc3F,0.0,1.4925,2.22755625,86.1135,39.739137,16.0,18.0,31.0,22.0,9.0,17.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.340645878247237,-0.078782767835776,-0.0179864157680802,-0.131429178620894,0.115781155789196,26.9130066504436,25.9939361104958,38.8216902878113,43.151442444042,44.7017430523534,1370.63812419427,1650.45381431994,2389.1081459707,2497.58549669211,2124.47935391893,0.0,11.997391244805,19.0006067623481,-0.361293092044003,0.168884413997369,4.67931901510635,10.4130319390143,24.0,33.0,24.0,14.0,5.0,8.0,0.0,1.0,19.0,12.9048629999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179152492855088,0.504105441016748,0.0,0.0,0.0,0.065722927882901,0.117047037401005,1.79594866457972,0.0,0.348773159307187,0.0,0.631684377582055,0.0,0.0930001641624001,0.0,3.81060064468026,6.97808651213784,9.68033857822998,1.19958723131414,1.66634639394266,1.96069205374485,15.853006672199,10.4904023006419,9.85046490692964,8.05793441737184,7.35994150654142,5.57676235359571,4.20292151666815,2.73132775985622,11.1390216168457,6.34621981473025,4.82546481457101,3.37388858307656,2.41820286345498,1.63953093395545,0.936899656882158,0.533544665571684,4.18249,79.7466,390.0,2.0,0.0,4.0,43.7512467204512,10.13808,0.46082,0.0,0.03098,0.516129032258064,627.05,1.0,5.0,5.0,3.0,2.0,2.0,0.0,16.84375,6.85714285714285,3.44047080126754,2.0,20.0,0.0,2.78,2.00069999999999,0.0,0.0,0.0,0.0,7.51394943971861,24.3151786471604,0.0,12.0547011978818,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327,0.863999999999999,0.868,2.42,2.526,11.545,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,247.166565540035,5.45943161863729,297.060134968,44.7205157822245,2.03275071737384,12.6648550794222,5.06319235023387,2.49701430518282,992.0,38.0,1.817,45.0,7.34678748622466
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)c(F)c3,0.0,1.4925,2.22755625,86.1135,39.7391369999999,16.0,18.0,31.0,22.0,9.0,17.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.360127094907197,-0.0715530328087891,-0.129508673961133,0.0134509976815797,0.0379002186008252,26.9130066504436,25.9939361104958,38.8216902878113,44.2020387342125,37.3240063160823,1364.8582084217,1639.0588390816,2361.12944281682,2449.74491674014,1992.8540212346,0.0,11.8499999999999,18.9994098422482,-0.360609441956412,0.158543183200013,4.4033076171875,10.43578186912,24.0,33.0,24.0,14.0,5.0,8.0,0.0,1.0,19.0,12.9048629999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179152492855088,0.504105441016748,0.0,0.0,0.0,0.065722927882901,0.117047037401005,1.75527917527034,0.0,0.491581623797196,0.0,0.63388381110289,0.0,0.0970648741510588,0.0,4.26848462963916,6.27227453413804,9.43337749335636,1.22696656163211,1.55520457534302,1.91247188156332,15.853006672199,10.4904023006419,9.78713933399986,8.4620365172936,6.68700195770688,5.75304067553379,4.02123761083324,2.8127788206176,11.1390216168457,6.34621981473025,4.82954785716864,3.40857108903563,2.33718248661782,1.67057388408835,0.92497245000668,0.544688862623164,4.18249,79.7466,394.0,2.0,0.0,4.0,41.7184656882853,10.13808,0.46082,0.0,0.03098,0.516129032258064,627.05,1.0,5.0,5.0,3.0,2.0,2.0,0.0,16.84375,6.85714285714285,3.44047080126754,2.0,20.0,0.0,2.78,2.00069999999999,0.0,0.0,0.0,0.0,8.2147072893671,24.2607308384274,0.0,11.2975712773872,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089,0.995999999999999,0.984,2.41,2.526,11.435,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,247.166565540035,5.45943161863729,297.060134968,44.7260342211572,2.03300155550714,12.5979101326716,5.05319324000089,2.4973277528371,1016.0,38.0,2.028,548.0,6.26121944151563
Oc1ccc(cc1)c2ccc3cc(O)cc(C#N)c3c2,0.0,1.67289999999999,2.79859440999999,85.8579,39.9587229999999,16.0,18.0,31.0,20.0,11.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206797889396041,-0.0567765935789973,-0.0218503987673364,-0.0047145476858979,-0.0615186778726575,21.9089183723583,22.8303658874455,32.4945498417107,33.6607317748911,28.8269137080715,1326.90007340556,1573.10534216574,2218.3135946584,2232.1351520132,1768.62961669708,0.0,11.8499999999999,15.9959242141818,-0.361367483171501,0.153255898639444,4.59733581526233,10.4394780675457,22.0,33.0,24.0,14.0,3.0,8.0,0.0,1.0,19.0,12.6852769999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206930270632866,0.431532484083423,0.0,0.0,0.0,0.0726673723273455,0.108046516658161,1.38009969934424,0.0,0.219416096821287,0.0,0.543408765797392,0.0,0.0726673723273455,0.0,3.03135241635771,4.77756681974555,6.97465988423777,1.06189369290706,1.3885532941333,1.64113778555631,14.1125196961928,9.66903509559602,8.76192254232865,7.3559552610875,6.13161330597654,5.31838447505174,3.54956380081849,2.51816374695539,10.5377932092065,6.13492200838769,4.58792288656893,3.26016017092451,2.26796410082012,1.60560883128299,0.883583762462745,0.523779522547487,3.90429,79.8306,360.0,2.0,0.0,2.0,20.1222304905024,9.56666,0.47833,0.0,0.02515,0.516129032258064,709.03,1.0,3.0,3.0,3.0,2.0,2.0,0.0,14.9173553719008,6.40582726326743,3.27662105889351,2.0,20.0,0.0,3.0,1.96529999999999,0.0,0.0,0.0,0.0,12.5161176537736,24.2801679682473,0.0,6.79128260466232,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,0.990999999999999,0.991,2.432,2.762,11.607,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,235.031447839422,5.32192809488736,261.078978592,41.0314298611747,2.05157149305873,7.56412271490575,5.0764988285813,2.48762388632444,808.0,32.0,2.218,84.0,7.07572071393812
Oc1cc(C#N)c2cc(ccc2c1)c3ccc(O)c(F)c3,0.0,1.58269999999999,2.50493928999999,85.9857,39.8489299999999,16.0,18.0,31.0,21.0,10.0,17.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.282625632435283,-0.0660793861501624,-0.0770262863723727,0.0228455840320698,-0.0618037507911322,24.410962511401,24.4121509989707,35.658120064761,38.9313852545518,31.9904839311219,1341.73689477193,1600.00439306122,2278.40125700055,2322.56757473391,1844.28065067087,0.0,11.85,18.9984065317405,-0.360678025728648,0.154713749615503,4.40444270756851,10.4366340630596,23.0,33.0,24.0,14.0,4.0,8.0,0.0,1.0,19.0,12.7950699999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191638319043509,0.475453101871494,0.0,0.0,0.0,0.0689458557658021,0.113613857668355,1.56282908554046,0.0,0.386082763487954,0.0,0.587977361543187,0.0,0.0867532765728208,0.0,3.70896532484002,5.42201769451345,8.01578312111535,1.15148641915323,1.46670398234319,1.74656091114992,14.9827631841959,10.0797186981189,9.26967058639743,7.93417999895935,6.39168457402262,5.51615423771079,3.71698691734076,2.65936596797289,10.8384074130261,6.24057091155897,4.70723960583286,3.34053671800165,2.30054485761038,1.62349481571377,0.900677760442937,0.531355810906194,4.04339,79.7886,379.0,2.0,0.0,3.0,30.7716092173018,9.85237,0.46916,0.0,0.02821,0.516129032258064,669.04,1.0,4.0,4.0,3.0,2.0,2.0,0.0,15.8790170132325,6.62993572084481,3.34710743801652,2.0,20.0,0.0,2.89,1.98299999999999,0.0,0.0,0.0,0.0,10.1514402940543,24.687753649677,0.0,8.68695628590131,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,1.011,1.004,2.44,2.644,11.534,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,241.099006689729,5.39231742277876,279.06955678,42.8812639073607,2.04196494796956,10.0801829421638,5.06778321918048,2.48763754129099,918.0,35.0,2.123,96.0,7.01772876696043
Oc1ccc(cc1F)c2ccc3c(Br)c(O)cc(C#N)c3c2,0.0,2.0354,4.14285316,93.5199,42.2321369999999,16.0,18.0,31.0,22.0,9.0,17.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.303647682945921,-0.0650919876380596,-0.097382682518169,0.0436364112500319,-0.0658010927709321,68.6690533027164,31.0648264601153,48.9634709870501,67.751387246243,51.9485103145556,1611.74622323023,1931.17113672032,2793.00783781645,2938.42169344922,2318.88387004508,0.0,11.9988327659054,78.9185182209739,-0.359235776345896,0.154822392899987,4.41660521403355,11.2960194298084,24.0,33.0,24.0,14.0,5.0,8.0,0.0,1.0,19.0,12.9918629999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181443684650605,0.480164490941872,0.0,0.0,0.0,0.0661547183446446,0.141320537537068,1.67172239789233,0.0,0.588247120919325,0.0,0.812322061560846,0.0,0.217785256483788,0.0,4.49908422531802,6.3375932040022,9.56870426696346,1.89638149809059,2.32700588816238,2.93437941832495,15.853006672199,10.5072390530475,9.66897220620369,8.67837937611414,6.6615472185359,5.7201528015805,4.02360465472006,2.80326678306927,12.7250181559604,7.14520114843131,5.5885907325629,4.28702056987758,2.79302996855348,1.98365600357563,1.19257946618861,0.695625165577132,4.80589,87.4886,398.0,2.0,0.0,3.0,32.663931328245,11.1857,0.50844,0.00844,0.03022,0.516129032258064,627.05,1.0,4.0,4.0,3.0,2.0,2.0,0.0,16.84375,6.85714285714285,3.29861111111111,2.0,20.0,0.0,2.78,2.15799999999999,0.0,0.0,0.0,0.0,8.00116728166547,24.1162312424443,0.0,11.3409572545387,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098,0.889999999999999,0.887,2.489,2.85199999999999,12.305,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,260.382625667295,5.45943161863729,356.980068848,44.7172456481955,2.03260207491798,12.6221035871474,5.05140170296809,2.48705841844946,1027.0,39.0,2.665,116.0,6.93554201077308
Oc1ccc(cc1F)c2ccc3c(C#N)c(O)cc(C#N)c3c2,0.0,1.4218,2.02151524,90.9642,42.042137,16.0,18.0,32.0,23.0,9.0,18.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.385370138879881,-0.0784702103454766,-0.0865199749803383,-0.0305133183351066,-0.0073213762773204,26.7709428126775,26.5783329321511,38.8243019979414,45.5958410980453,40.0424913277298,1487.82394813772,1789.97187853171,2588.48122580056,2765.18606337433,2278.5718305527,0.0,11.85,18.9984068771509,-0.359491220813101,0.157203461361977,4.41005248676991,10.7958813856452,25.0,34.0,24.0,14.0,5.0,8.0,0.0,2.0,20.0,12.3618629999999,2.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181443684650605,0.466878584734199,0.0,0.0,0.0,0.0661547183446446,0.114907466148541,1.61535507165041,0.0,0.525377537720025,0.0,0.629326935045355,0.0,0.117709975211293,0.0,4.35764722198688,6.6487429765456,9.67016623685936,1.33954174241042,1.72703713280942,2.07037700279744,16.5601134533855,11.0452438555083,9.88195835079191,8.85771431026774,7.20559091105849,5.96060665709292,4.22211199832956,3.09216456500912,11.7082707393364,6.63682744011932,4.96841362537592,3.62954388304472,2.48573165533273,1.73048846122364,0.991120737431867,0.590570728947142,4.28566,86.9228,419.0,2.0,0.0,3.0,37.9864228929506,10.75237,0.46749,0.0,0.02725,0.5,650.05,2.0,5.0,5.0,4.0,2.0,2.0,0.0,17.8112,7.48611111111111,3.52,2.0,22.0,0.0,2.88999999999999,2.13769999999999,0.0,0.0,0.0,0.0,9.58918456562076,26.5656313256717,0.0,11.3409572545387,0.0,0.0,0.0909090909090909,0.0,0.0,0.142857142857142,0.0,0.0,0.0,0.0,0.0,1.208,1.13099999999999,1.117,2.915,2.79599999999999,12.753,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,88.04,264.118834122162,5.52356195605701,304.064805748,46.7472158461119,2.03248764548312,12.5768369975806,5.07501694505205,4.97687579960653,1158.0,41.0,1.764,877.0,6.05700040663396
Cc1c(O)cc(C#N)c2cc(ccc12)c3ccc(O)c(F)c3,0.0,2.02909999999999,4.11724680999999,90.2676999999999,42.9425159999999,16.0,18.0,34.0,22.0,12.0,18.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.282031267706101,-0.0687718971338578,-0.0706986791523038,0.0155049255534218,-0.0607242222397199,25.410962511401,25.4121509989707,37.658120064761,43.2634772316844,34.9904839311219,1465.94916485629,1756.78940145902,2541.62392767832,2679.00091445114,2130.02965877467,0.0,11.8899999999999,18.9984066738715,-0.360432995784329,0.154554799956909,4.40935575217156,10.7510059826135,24.0,36.0,27.0,17.0,5.0,8.0,0.0,1.0,19.0,14.9814839999999,1.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181443684650605,0.480164490941872,0.0,0.0,0.0,0.0661547183446446,0.123928564104629,1.67172239789233,0.0,0.588247120919325,0.0,0.691826935045355,0.0,0.151889601732666,0.0,4.49908422531802,6.3375932040022,9.56870426696346,1.51131977910187,1.8731352583647,2.30639324883664,15.853006672199,10.5072390530475,9.66897220620369,8.67837937611414,6.6615472185359,5.7201528015805,4.02360465472006,2.80326678306927,11.7610571438364,6.66322064236934,5.10661022650093,3.78047975090463,2.51331653349256,1.77423139231541,1.0279390660882,0.601303600613903,4.49671,86.1138,398.0,2.0,0.0,3.0,31.7284799378378,10.35237,0.47056,0.0,0.03022,0.470588235294117,834.04,1.0,4.0,4.0,3.0,2.0,2.0,0.0588235294117647,16.84375,6.85714285714285,3.29861111111111,2.0,20.0,0.0,3.0,2.12389999999999,0.0,1.66633634346964,2.4942677200842,0.0,8.00116728166547,24.1162312424443,0.0,11.3409572545387,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208,1.007,0.992,2.416,2.652,12.01,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,258.394991315595,5.45943161863729,293.085206844,44.7172456481955,2.03260207491798,10.0631811082209,5.05140170296809,2.48705841844946,1027.0,39.0,2.304,406.0,6.39147396642281
Oc1ccc(cc1)c2ccc3c(Cl)c(O)cc(C#N)c3c2,0.0,2.0416,4.16813056,90.5740999999999,41.4719299999999,16.0,18.0,31.0,21.0,10.0,17.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.239995606676974,-0.0573837380680014,-0.0492252159804138,0.0223221653859209,-0.0670248211145448,30.6218682802071,25.7821365268836,38.3980911205868,46.4480736803363,37.6822256263858,1499.04179716951,1789.91551219821,2566.94008962594,2672.07061079557,2114.06310653367,0.0,11.9985120580297,34.9693803267931,-0.360817027873093,0.154864054978125,4.65845984228957,10.9284763394492,23.0,33.0,24.0,14.0,4.0,8.0,0.0,1.0,19.0,12.0120699999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196735636239961,0.4362438731538,0.0,0.0,0.0,0.069876234906188,0.120776954391883,1.48899301169611,0.0,0.421580454252659,0.0,0.663995016678019,0.0,0.146956551599263,0.0,3.82147131683572,5.69314232923431,8.52758103008588,1.47521181981581,1.85802684017977,2.28819690345235,14.9827631841959,10.0965554505245,9.16122416213491,8.1001546382423,6.40147595048982,5.52238303892145,3.85618153819779,2.65998359102037,11.5943363590445,6.6245184487119,5.05424021675084,3.77046132129941,2.51958775069008,1.78543432006832,1.03371348892822,0.606559925396931,4.55769,84.8406,379.0,2.0,0.0,3.0,24.5069660102247,10.28095,0.48957,0.0,0.0274,0.516129032258064,669.04,1.0,3.0,3.0,3.0,2.0,2.0,0.0,15.8790170132325,6.62993572084481,3.2,2.0,20.0,0.0,2.89,2.08769999999999,0.0,0.0,0.0,0.0,10.2744583158723,23.8019518303256,0.0,9.39610206623526,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098,0.881,0.874,2.402,2.79699999999999,11.95,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,250.242515609856,5.39231742277876,295.04000624,42.8674123602831,2.04130535048967,10.1060621508645,5.06011449591658,2.48704501919389,908.0,36.0,2.584,98.0,7.0087739243075
Oc1ccc(cc1F)c2ccc3c(Cl)c(O)cc(C#N)c3c2,0.0,1.9514,3.80796196,90.7019,41.362137,16.0,18.0,31.0,22.0,9.0,17.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.315823350219423,-0.0666865165494779,-0.104400589784222,0.0498932070356555,-0.0671682585921506,33.1239124192498,27.3639216384088,41.5616613436372,51.718727159997,40.8457958494361,1513.90855608493,1816.88421229726,2627.20490150313,2762.83059050963,2190.23311850431,0.0,11.9985120579126,34.9693803901139,-0.358983631311235,0.156169008917132,4.41208483622953,10.925632713251,24.0,33.0,24.0,14.0,5.0,8.0,0.0,1.0,19.0,12.1218629999999,1.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181443684650605,0.480164490941872,0.0,0.0,0.0,0.0661547183446446,0.126344295402077,1.67172239789233,0.0,0.588247120919325,0.0,0.708563612423815,0.0,0.161042455844738,0.0,4.49908422531802,6.3375932040022,9.56870426696346,1.56480454606198,1.93617752838967,2.39362002904596,15.853006672199,10.5072390530475,9.66897220620369,8.67837937611414,6.6615472185359,5.7201528015805,4.02360465472006,2.80326678306927,11.8949505628641,6.73016735188318,5.17355693601477,3.85083786837655,2.55216850748035,1.8033203044991,1.05080748690841,0.614404791079213,4.69679,84.7986,398.0,2.0,0.0,4.0,35.1728056423739,10.56666,0.4803,0.0,0.03022,0.516129032258064,627.05,1.0,4.0,4.0,3.0,2.0,2.0,0.0,16.84375,6.85714285714285,3.29861111111111,2.0,20.0,0.0,2.78,2.10539999999999,0.0,0.0,0.0,0.0,8.00116728166547,24.1162312424443,0.0,11.3409572545387,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098,0.900999999999999,0.887,2.40999999999999,2.67899999999999,11.877,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,64.25,256.310074460162,5.45943161863729,313.030584428,44.7172456481955,2.03260207491798,12.6221035871474,5.05140170296809,2.48705841844946,1027.0,39.0,2.489,55.0,7.25963731050576
Oc1cc(C#C)c2cc(ccc2c1)c3ccc(O)c(F)c3,0.0,2.31289999999999,5.34950640999999,87.5513,41.1757229999999,16.0,18.0,32.0,21.0,11.0,18.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.191278882550078,-0.0433127250543528,-0.0712820668150934,0.012919106522043,0.0052252722802237,24.0509822101245,24.2459690657902,35.4919381315805,38.5990213881909,31.4919381315805,1377.66857758567,1639.16997281517,2332.43891049398,2387.82851138867,1909.52005784131,0.0,11.85,18.9984064740862,-0.360677726710577,0.153550775432195,4.40594078703992,10.5322586887013,23.0,34.0,25.0,15.0,4.0,8.0,0.0,1.0,19.0,13.2282769999999,1.0,1.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191638319043509,0.475453101871494,0.0,0.0,0.0,0.0689458557658021,0.113613857668355,1.56282908554046,0.0,0.386082763487954,0.0,0.587977361543187,0.0,0.0867532765728208,0.0,3.70896532484002,5.42201769451344,8.01578312111535,1.1608782246015,1.48621405191934,1.77512333340778,14.9827631841959,10.0797186981189,9.26967058639742,7.93417999895935,6.39168457402262,5.51615423771079,3.71698691734076,2.65936596797289,10.9685440867157,6.3056392484038,4.73977377425527,3.3755874131094,2.32746201061253,1.64720502837267,0.913507205272677,0.542314400247644,3.82748,82.9806,379.0,3.0,0.0,3.0,27.6585943940886,9.95237,0.47392,0.0,0.02821,0.5,736.03,0.0,3.0,3.0,2.0,2.0,2.0,0.0,15.8790170132325,6.62993572084481,3.34710743801652,1.0,20.0,0.0,3.11,2.02409999999999,0.0,2.01559219559679,1.73180649448733,0.0,10.1514402940543,24.687753649677,0.0,8.68695628590131,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,0.907999999999999,0.911,2.05,2.644,10.802,0.454545454545454,3.0,0.0,0.0,0.0,1.0,0.0,40.46,247.398231107429,5.39231742277876,278.074307812,42.8812639073608,2.04196494796956,7.59254540087285,5.06778321918048,0.0,918.0,35.0,3.109,73.0,7.13667713987954
